0.0	1	1	1.0	1.0	['G#2', 'G#3']
1.0	1	2	0.25	1.0	['D#3', 'D#4']
2.0	1	3	0.5	1.0	['B3', 'B4']
3.0	1	4	0.25	1.0	['A#3', 'A#4']
4.0	2	1	1.0	1.0	['G#3', 'G#4']
5.0	2	2	0.25	1.0	['F#3', 'F#4']
6.0	2	3	0.5	1.0	['E3', 'E4']
7.0	2	4	0.25	1.0	['D#3', 'D#4', 'G#4']
8.0	3	1	1.0	1.0	['C#3', 'C#4', 'E5']
9.0	3	2	0.25	1.0	['G#3', 'G#4', 'E5']
10.0	3	3	0.5	1.0	['G#4', 'E5']
11.0	3	4	0.25	1.0	['F#4', 'A4', 'B#4', 'D#5']
12.0	4	1	1.0	1.0	['E4', 'G#4', 'C#5']
13.0	4	2	0.25	1.0	['D4', 'F4', 'G#4', 'B4']
14.0	4	3	0.5	1.0	['C#4', 'E4', 'A4']
15.0	4	4	0.25	1.0	['B3', 'D4', 'E#4', 'G#4']
16.0	5	1	1.0	1.0	['A3', 'C#4', 'F#4']
17.0	5	2	0.25	1.0	['A3', 'C#4', 'F#4', 'E5']
18.0	5	3	0.5	1.0	['A2', 'C#4', 'F##4', 'E5']
19.0	5	4	0.25	0.5	['A2', 'C#4', 'F##4', 'D#5']
19.5	5	4.5	0.125	0.5	['A2', 'C#4', 'F##4', 'C#5']
20.0	6	1	1.0	1.0	['G#2', 'G#3', 'D#4', 'G#4', 'B#4']
21.0	6	2	0.25	1.0	['G#2', 'G#3', 'B#3']
22.0	6	3	0.5	1.0	['B#3', 'D#4']
23.0	6	4	0.25	1.0	['B#2', 'B#3', 'D#4', 'G#4']
24.0	7	1	1.0	1.0	['C#3', 'C#4', 'E4', 'A4']
25.0	7	2	0.25	1.0	['C#3', 'G3', 'E4', 'A#4']
26.0	7	3	0.5	1.0	['B2', 'F#3', 'D#4', 'A4', 'C#5']
27.0	7	4	0.25	0.5	['B2', 'B3', 'D#4', 'F#4', 'A4', 'C#5']
27.5	7	4.5	0.125	0.5	['B2', 'B3', 'D#4', 'F#4', 'A4']
28.0	8	1	1.0	1.0	['E3', 'B3', 'E4', 'G#4']
29.0	8	2	0.25	1.0	['E3', 'G#3', 'B3', 'E4']
30.0	8	3	0.5	1.0	['B3', 'E4', 'G#4']
31.0	8	4	0.25	1.0	['G#3', 'E4', 'B4']
32.0	9	1	1.0	1.0	['F#3', 'D#4', 'A4', 'B#4']
33.0	9	2	0.25	1.0	['E3', 'C#4', 'G#4', 'C#5']
34.0	9	3	0.5	1.0	['D#3', 'D#4', 'F##4', 'C#5', 'E5']
35.0	9	4	0.25	0.5	['D#3', 'D#4', 'F##4', 'A#4', 'C#5', 'E5']
35.5	9	4.5	0.125	0.5	['D#3', 'D#4', 'F##4', 'A#4', 'C#5']
36.0	10	1	1.0	1.0	['G#2', 'G#3', 'G#4', 'B#4']
37.0	10	2	0.25	0.5	['B#3', 'D#4', 'G#4', 'G#5']
37.5	10	2.5	0.125	0.5	['B#3', 'D#4', 'G#4', 'G#5']
38.0	10	3	0.5	0.5	['G#3', 'C#4', 'E4', 'A4', 'B4', 'G#5']
38.5	10	3.5	0.125	0.5	['G#3', 'C#4', 'E4', 'A4', 'G#5']
39.0	10	4	0.25	0.5	['G#3', 'D#4', 'F#4', 'A4', 'F#5']
39.5	10	4.5	0.125	0.5	['G#3', 'D#4', 'F#4', 'A4', 'F#5']
40.0	11	1	1.0	0.5	['G#3', 'B#3', 'D#4', 'G#4', 'A4', 'F#5']
40.5	11	1.5	0.125	0.5	['G#3', 'B#3', 'D#4', 'G#4', 'F#5']
41.0	11	2	0.25	0.5	['G#3', 'C#4', 'E4', 'G#4', 'E5']
41.5	11	2.5	0.125	0.5	['G#3', 'C#4', 'E4', 'G#4', 'E5']
42.0	11	3	0.5	0.5	['G#3', 'A#3', 'C#4', 'F#4', 'G#4', 'E5']
42.5	11	3.5	0.125	0.5	['G#3', 'A#3', 'C#4', 'F#4', 'E5']
43.0	11	4	0.25	0.5	['G#3', 'B#3', 'D#4', 'F#4', 'D#5']
43.5	11	4.5	0.125	0.5	['G#3', 'B#3', 'D#4', 'F#4', 'D#5']
44.0	12	1	1.0	0.5	['G#3', 'C#4', 'E4', 'F#4', 'G#4', 'D#5']
44.5	12	1.5	0.125	0.5	['G#3', 'C#4', 'E4', 'G#4', 'D#5']
45.0	12	2	0.25	0.5	['G#3', 'C#4', 'D#4', 'E4', 'G#4', 'C#5']
45.5	12	2.5	0.125	0.5	['G#3', 'C#4', 'E4', 'G#4', 'C#5']
46.0	12	3	0.5	1.5	['F##2', 'F##3', 'C#4', 'E4', 'A#4', 'E5']
47.5	12	4.5	0.125	0.5	['F##2', 'F##3', 'C#4', 'E4', 'A#4', 'C#5']
48.0	13	1	1.0	0.5	['G#2', 'G#3', 'G#4', 'B#4']
48.5	13	1.5	0.125	0.5	['G#2', 'G#3', 'B#3', 'D#4', 'B#4']
49.0	13	2	0.25	0.5	['G#2', 'G#3', 'B#3', 'D#4']
49.5	13	2.5	0.125	0.5	['G#2', 'G#3', 'B#3', 'D#4']
50.0	13	3	0.5	1.0	['G#2', 'G#3', 'D#4', 'F#4']
51.0	13	4	0.25	1.0	['G#2', 'G#3', 'C#4', 'E4', 'G#4']
52.0	14	1	1.0	0.5	['G#2', 'G#3', 'A4']
52.5	14	1.5	0.125	0.5	['G#2', 'G#3', 'C#4', 'E4', 'A4']
53.0	14	2	0.25	0.5	['G#2', 'G#3', 'C#4', 'E4', 'A4']
53.5	14	2.5	0.125	0.5	['G#2', 'G#3', 'C#4', 'E4', 'A4']
54.0	14	3	0.5	1.0	['G#2', 'G#3', 'E4', 'G#4']
55.0	14	4	0.25	1.0	['G#2', 'G#3', 'D#4', 'F#4', 'A#4']
56.0	15	1	1.0	0.5	['G#2', 'G#3', 'B4']
56.5	15	1.5	0.125	0.5	['G#2', 'G#3', 'D#4', 'F#4', 'B4']
